create table Rel-i-i-1000 (left INT, right INT, PRIMARY KEY (left));
insert into Rel-i-i-1000 (left,right) values (8464,1);
insert into Rel-i-i-1000 (left,right) values (8465,1);
insert into Rel-i-i-1000 (left,right) values (8466,1);
insert into Rel-i-i-1000 (left,right) values (8467,1);
insert into Rel-i-i-1000 (left,right) values (8468,1);
insert into Rel-i-i-1000 (left,right) values (8469,1);
insert into Rel-i-i-1000 (left,right) values (8470,1);
insert into Rel-i-i-1000 (left,right) values (8471,1);
insert into Rel-i-i-1000 (left,right) values (8472,1);
insert into Rel-i-i-1000 (left,right) values (8473,1);
insert into Rel-i-i-1000 (left,right) values (8474,1);
insert into Rel-i-i-1000 (left,right) values (8475,1);
insert into Rel-i-i-1000 (left,right) values (8476,1);
insert into Rel-i-i-1000 (left,right) values (8477,1);
insert into Rel-i-i-1000 (left,right) values (8478,1);
insert into Rel-i-i-1000 (left,right) values (8479,1);
insert into Rel-i-i-1000 (left,right) values (8480,1);
insert into Rel-i-i-1000 (left,right) values (8481,1);
insert into Rel-i-i-1000 (left,right) values (8482,1);
insert into Rel-i-i-1000 (left,right) values (8483,1);
insert into Rel-i-i-1000 (left,right) values (8484,1);
insert into Rel-i-i-1000 (left,right) values (8485,1);
insert into Rel-i-i-1000 (left,right) values (8486,1);
insert into Rel-i-i-1000 (left,right) values (8487,1);
insert into Rel-i-i-1000 (left,right) values (8488,1);
insert into Rel-i-i-1000 (left,right) values (8489,1);
insert into Rel-i-i-1000 (left,right) values (8490,1);
insert into Rel-i-i-1000 (left,right) values (8491,1);
insert into Rel-i-i-1000 (left,right) values (8492,1);
insert into Rel-i-i-1000 (left,right) values (8493,1);
insert into Rel-i-i-1000 (left,right) values (8494,1);
insert into Rel-i-i-1000 (left,right) values (8495,1);
insert into Rel-i-i-1000 (left,right) values (8496,1);
insert into Rel-i-i-1000 (left,right) values (8497,1);
insert into Rel-i-i-1000 (left,right) values (8498,1);
insert into Rel-i-i-1000 (left,right) values (8499,1);
insert into Rel-i-i-1000 (left,right) values (8500,1);
insert into Rel-i-i-1000 (left,right) values (8501,1);
insert into Rel-i-i-1000 (left,right) values (8502,1);
insert into Rel-i-i-1000 (left,right) values (8503,1);
insert into Rel-i-i-1000 (left,right) values (8504,1);
insert into Rel-i-i-1000 (left,right) values (8505,1);
insert into Rel-i-i-1000 (left,right) values (8506,1);
insert into Rel-i-i-1000 (left,right) values (8507,1);
insert into Rel-i-i-1000 (left,right) values (8508,1);
insert into Rel-i-i-1000 (left,right) values (8509,1);
insert into Rel-i-i-1000 (left,right) values (8510,1);
insert into Rel-i-i-1000 (left,right) values (8511,1);
insert into Rel-i-i-1000 (left,right) values (8512,1);
insert into Rel-i-i-1000 (left,right) values (8513,1);
insert into Rel-i-i-1000 (left,right) values (8514,1);
insert into Rel-i-i-1000 (left,right) values (8515,1);
insert into Rel-i-i-1000 (left,right) values (8516,1);
insert into Rel-i-i-1000 (left,right) values (8517,1);
insert into Rel-i-i-1000 (left,right) values (8518,1);
insert into Rel-i-i-1000 (left,right) values (8519,1);
insert into Rel-i-i-1000 (left,right) values (8520,1);
insert into Rel-i-i-1000 (left,right) values (8521,1);
insert into Rel-i-i-1000 (left,right) values (8522,1);
insert into Rel-i-i-1000 (left,right) values (8523,1);
insert into Rel-i-i-1000 (left,right) values (8524,1);
insert into Rel-i-i-1000 (left,right) values (8525,1);
insert into Rel-i-i-1000 (left,right) values (8526,1);
insert into Rel-i-i-1000 (left,right) values (8527,1);
insert into Rel-i-i-1000 (left,right) values (8528,1);
insert into Rel-i-i-1000 (left,right) values (8529,1);
insert into Rel-i-i-1000 (left,right) values (8530,1);
insert into Rel-i-i-1000 (left,right) values (8531,1);
insert into Rel-i-i-1000 (left,right) values (8532,1);
insert into Rel-i-i-1000 (left,right) values (8533,1);
insert into Rel-i-i-1000 (left,right) values (8534,1);
insert into Rel-i-i-1000 (left,right) values (8535,1);
insert into Rel-i-i-1000 (left,right) values (8536,1);
insert into Rel-i-i-1000 (left,right) values (8537,1);
insert into Rel-i-i-1000 (left,right) values (8538,1);
insert into Rel-i-i-1000 (left,right) values (8539,1);
insert into Rel-i-i-1000 (left,right) values (8540,1);
insert into Rel-i-i-1000 (left,right) values (8541,1);
insert into Rel-i-i-1000 (left,right) values (8542,1);
insert into Rel-i-i-1000 (left,right) values (8543,1);
insert into Rel-i-i-1000 (left,right) values (8544,1);
insert into Rel-i-i-1000 (left,right) values (8545,1);
insert into Rel-i-i-1000 (left,right) values (8546,1);
insert into Rel-i-i-1000 (left,right) values (8547,1);
insert into Rel-i-i-1000 (left,right) values (8548,1);
insert into Rel-i-i-1000 (left,right) values (8549,1);
insert into Rel-i-i-1000 (left,right) values (8550,1);
insert into Rel-i-i-1000 (left,right) values (8551,1);
insert into Rel-i-i-1000 (left,right) values (8552,1);
insert into Rel-i-i-1000 (left,right) values (8553,1);
insert into Rel-i-i-1000 (left,right) values (8554,1);
insert into Rel-i-i-1000 (left,right) values (8555,1);
insert into Rel-i-i-1000 (left,right) values (8556,1);
insert into Rel-i-i-1000 (left,right) values (8557,1);
insert into Rel-i-i-1000 (left,right) values (8558,1);
insert into Rel-i-i-1000 (left,right) values (8559,1);
insert into Rel-i-i-1000 (left,right) values (8560,1);
insert into Rel-i-i-1000 (left,right) values (8561,1);
insert into Rel-i-i-1000 (left,right) values (8562,1);
insert into Rel-i-i-1000 (left,right) values (8563,1);
insert into Rel-i-i-1000 (left,right) values (8564,1);
insert into Rel-i-i-1000 (left,right) values (8565,1);
insert into Rel-i-i-1000 (left,right) values (8566,1);
insert into Rel-i-i-1000 (left,right) values (8567,1);
insert into Rel-i-i-1000 (left,right) values (8568,1);
insert into Rel-i-i-1000 (left,right) values (8569,1);
insert into Rel-i-i-1000 (left,right) values (8570,1);
insert into Rel-i-i-1000 (left,right) values (8571,1);
insert into Rel-i-i-1000 (left,right) values (8572,1);
insert into Rel-i-i-1000 (left,right) values (8573,1);
insert into Rel-i-i-1000 (left,right) values (8574,1);
insert into Rel-i-i-1000 (left,right) values (8575,1);
insert into Rel-i-i-1000 (left,right) values (8576,1);
insert into Rel-i-i-1000 (left,right) values (8577,1);
insert into Rel-i-i-1000 (left,right) values (8578,1);
insert into Rel-i-i-1000 (left,right) values (8579,1);
insert into Rel-i-i-1000 (left,right) values (8580,1);
insert into Rel-i-i-1000 (left,right) values (8581,1);
insert into Rel-i-i-1000 (left,right) values (8582,1);
insert into Rel-i-i-1000 (left,right) values (8583,1);
insert into Rel-i-i-1000 (left,right) values (8584,1);
insert into Rel-i-i-1000 (left,right) values (8585,1);
insert into Rel-i-i-1000 (left,right) values (8586,1);
insert into Rel-i-i-1000 (left,right) values (8587,1);
insert into Rel-i-i-1000 (left,right) values (8588,1);
insert into Rel-i-i-1000 (left,right) values (8589,1);
insert into Rel-i-i-1000 (left,right) values (8590,1);
insert into Rel-i-i-1000 (left,right) values (8591,1);
insert into Rel-i-i-1000 (left,right) values (8592,1);
insert into Rel-i-i-1000 (left,right) values (8593,1);
insert into Rel-i-i-1000 (left,right) values (8594,1);
insert into Rel-i-i-1000 (left,right) values (8595,1);
insert into Rel-i-i-1000 (left,right) values (8596,1);
insert into Rel-i-i-1000 (left,right) values (8597,1);
insert into Rel-i-i-1000 (left,right) values (8598,1);
insert into Rel-i-i-1000 (left,right) values (8599,1);
insert into Rel-i-i-1000 (left,right) values (8600,1);
insert into Rel-i-i-1000 (left,right) values (8601,1);
insert into Rel-i-i-1000 (left,right) values (8602,1);
insert into Rel-i-i-1000 (left,right) values (8603,1);
insert into Rel-i-i-1000 (left,right) values (8604,1);
insert into Rel-i-i-1000 (left,right) values (8605,1);
insert into Rel-i-i-1000 (left,right) values (8606,1);
insert into Rel-i-i-1000 (left,right) values (8607,1);
insert into Rel-i-i-1000 (left,right) values (8608,1);
insert into Rel-i-i-1000 (left,right) values (8609,1);
insert into Rel-i-i-1000 (left,right) values (8610,1);
insert into Rel-i-i-1000 (left,right) values (8611,1);
insert into Rel-i-i-1000 (left,right) values (8612,1);
insert into Rel-i-i-1000 (left,right) values (8613,1);
insert into Rel-i-i-1000 (left,right) values (8614,1);
insert into Rel-i-i-1000 (left,right) values (8615,1);
insert into Rel-i-i-1000 (left,right) values (8616,1);
insert into Rel-i-i-1000 (left,right) values (8617,1);
insert into Rel-i-i-1000 (left,right) values (8618,1);
insert into Rel-i-i-1000 (left,right) values (8619,1);
insert into Rel-i-i-1000 (left,right) values (8620,1);
insert into Rel-i-i-1000 (left,right) values (8621,1);
insert into Rel-i-i-1000 (left,right) values (8622,1);
insert into Rel-i-i-1000 (left,right) values (8623,1);
insert into Rel-i-i-1000 (left,right) values (8624,1);
insert into Rel-i-i-1000 (left,right) values (8625,1);
insert into Rel-i-i-1000 (left,right) values (8626,1);
insert into Rel-i-i-1000 (left,right) values (8627,1);
insert into Rel-i-i-1000 (left,right) values (8628,1);
insert into Rel-i-i-1000 (left,right) values (8629,1);
insert into Rel-i-i-1000 (left,right) values (8630,1);
insert into Rel-i-i-1000 (left,right) values (8631,1);
insert into Rel-i-i-1000 (left,right) values (8632,1);
insert into Rel-i-i-1000 (left,right) values (8633,1);
insert into Rel-i-i-1000 (left,right) values (8634,1);
insert into Rel-i-i-1000 (left,right) values (8635,1);
insert into Rel-i-i-1000 (left,right) values (8636,1);
insert into Rel-i-i-1000 (left,right) values (8637,1);
insert into Rel-i-i-1000 (left,right) values (8638,1);
insert into Rel-i-i-1000 (left,right) values (8639,1);
insert into Rel-i-i-1000 (left,right) values (8640,1);
insert into Rel-i-i-1000 (left,right) values (8641,1);
insert into Rel-i-i-1000 (left,right) values (8642,1);
insert into Rel-i-i-1000 (left,right) values (8643,1);
insert into Rel-i-i-1000 (left,right) values (8644,1);
insert into Rel-i-i-1000 (left,right) values (8645,1);
insert into Rel-i-i-1000 (left,right) values (8646,1);
insert into Rel-i-i-1000 (left,right) values (8647,1);
insert into Rel-i-i-1000 (left,right) values (8648,1);
insert into Rel-i-i-1000 (left,right) values (8649,1);
insert into Rel-i-i-1000 (left,right) values (8650,1);
insert into Rel-i-i-1000 (left,right) values (8651,1);
insert into Rel-i-i-1000 (left,right) values (8652,1);
insert into Rel-i-i-1000 (left,right) values (8653,1);
insert into Rel-i-i-1000 (left,right) values (8654,1);
insert into Rel-i-i-1000 (left,right) values (8655,1);
insert into Rel-i-i-1000 (left,right) values (8656,1);
insert into Rel-i-i-1000 (left,right) values (8657,1);
insert into Rel-i-i-1000 (left,right) values (8658,1);
insert into Rel-i-i-1000 (left,right) values (8659,1);
insert into Rel-i-i-1000 (left,right) values (8660,1);
insert into Rel-i-i-1000 (left,right) values (8661,1);
insert into Rel-i-i-1000 (left,right) values (8662,1);
insert into Rel-i-i-1000 (left,right) values (8663,1);
insert into Rel-i-i-1000 (left,right) values (8664,1);
insert into Rel-i-i-1000 (left,right) values (8665,1);
insert into Rel-i-i-1000 (left,right) values (8666,1);
insert into Rel-i-i-1000 (left,right) values (8667,1);
insert into Rel-i-i-1000 (left,right) values (8668,1);
insert into Rel-i-i-1000 (left,right) values (8669,1);
insert into Rel-i-i-1000 (left,right) values (8670,1);
insert into Rel-i-i-1000 (left,right) values (8671,1);
insert into Rel-i-i-1000 (left,right) values (8672,1);
insert into Rel-i-i-1000 (left,right) values (8673,1);
insert into Rel-i-i-1000 (left,right) values (8674,1);
insert into Rel-i-i-1000 (left,right) values (8675,1);
insert into Rel-i-i-1000 (left,right) values (8676,1);
insert into Rel-i-i-1000 (left,right) values (8677,1);
insert into Rel-i-i-1000 (left,right) values (8678,1);
insert into Rel-i-i-1000 (left,right) values (8679,1);
insert into Rel-i-i-1000 (left,right) values (8680,1);
insert into Rel-i-i-1000 (left,right) values (8681,1);
insert into Rel-i-i-1000 (left,right) values (8682,1);
insert into Rel-i-i-1000 (left,right) values (8683,1);
insert into Rel-i-i-1000 (left,right) values (8684,1);
insert into Rel-i-i-1000 (left,right) values (8685,1);
insert into Rel-i-i-1000 (left,right) values (8686,1);
insert into Rel-i-i-1000 (left,right) values (8687,1);
insert into Rel-i-i-1000 (left,right) values (8688,1);
insert into Rel-i-i-1000 (left,right) values (8689,1);
insert into Rel-i-i-1000 (left,right) values (8690,1);
insert into Rel-i-i-1000 (left,right) values (8691,1);
insert into Rel-i-i-1000 (left,right) values (8692,1);
insert into Rel-i-i-1000 (left,right) values (8693,1);
insert into Rel-i-i-1000 (left,right) values (8694,1);
insert into Rel-i-i-1000 (left,right) values (8695,1);
insert into Rel-i-i-1000 (left,right) values (8696,1);
insert into Rel-i-i-1000 (left,right) values (8697,1);
insert into Rel-i-i-1000 (left,right) values (8698,1);
insert into Rel-i-i-1000 (left,right) values (8699,1);
insert into Rel-i-i-1000 (left,right) values (8700,1);
insert into Rel-i-i-1000 (left,right) values (8701,1);
insert into Rel-i-i-1000 (left,right) values (8702,1);
insert into Rel-i-i-1000 (left,right) values (8703,1);
insert into Rel-i-i-1000 (left,right) values (8704,1);
insert into Rel-i-i-1000 (left,right) values (8705,1);
insert into Rel-i-i-1000 (left,right) values (8706,1);
insert into Rel-i-i-1000 (left,right) values (8707,1);
insert into Rel-i-i-1000 (left,right) values (8708,1);
insert into Rel-i-i-1000 (left,right) values (8709,1);
insert into Rel-i-i-1000 (left,right) values (8710,1);
insert into Rel-i-i-1000 (left,right) values (8711,1);
insert into Rel-i-i-1000 (left,right) values (8712,1);
insert into Rel-i-i-1000 (left,right) values (8713,1);
insert into Rel-i-i-1000 (left,right) values (8714,1);
insert into Rel-i-i-1000 (left,right) values (8715,1);
insert into Rel-i-i-1000 (left,right) values (8716,1);
insert into Rel-i-i-1000 (left,right) values (8717,1);
insert into Rel-i-i-1000 (left,right) values (8718,1);
insert into Rel-i-i-1000 (left,right) values (8719,1);
insert into Rel-i-i-1000 (left,right) values (8720,1);
insert into Rel-i-i-1000 (left,right) values (8721,1);
insert into Rel-i-i-1000 (left,right) values (8722,1);
insert into Rel-i-i-1000 (left,right) values (8723,1);
insert into Rel-i-i-1000 (left,right) values (8724,1);
insert into Rel-i-i-1000 (left,right) values (8725,1);
insert into Rel-i-i-1000 (left,right) values (8726,1);
insert into Rel-i-i-1000 (left,right) values (8727,1);
insert into Rel-i-i-1000 (left,right) values (8728,1);
insert into Rel-i-i-1000 (left,right) values (8729,1);
insert into Rel-i-i-1000 (left,right) values (8730,1);
insert into Rel-i-i-1000 (left,right) values (8731,1);
insert into Rel-i-i-1000 (left,right) values (8732,1);
insert into Rel-i-i-1000 (left,right) values (8733,1);
insert into Rel-i-i-1000 (left,right) values (8734,1);
insert into Rel-i-i-1000 (left,right) values (8735,1);
insert into Rel-i-i-1000 (left,right) values (8736,1);
insert into Rel-i-i-1000 (left,right) values (8737,1);
insert into Rel-i-i-1000 (left,right) values (8738,1);
insert into Rel-i-i-1000 (left,right) values (8739,1);
insert into Rel-i-i-1000 (left,right) values (8740,1);
insert into Rel-i-i-1000 (left,right) values (8741,1);
insert into Rel-i-i-1000 (left,right) values (8742,1);
insert into Rel-i-i-1000 (left,right) values (8743,1);
insert into Rel-i-i-1000 (left,right) values (8744,1);
insert into Rel-i-i-1000 (left,right) values (8745,1);
insert into Rel-i-i-1000 (left,right) values (8746,1);
insert into Rel-i-i-1000 (left,right) values (8747,1);
insert into Rel-i-i-1000 (left,right) values (8748,1);
insert into Rel-i-i-1000 (left,right) values (8749,1);
insert into Rel-i-i-1000 (left,right) values (8750,1);
insert into Rel-i-i-1000 (left,right) values (8751,1);
insert into Rel-i-i-1000 (left,right) values (8752,1);
insert into Rel-i-i-1000 (left,right) values (8753,1);
insert into Rel-i-i-1000 (left,right) values (8754,1);
insert into Rel-i-i-1000 (left,right) values (8755,1);
insert into Rel-i-i-1000 (left,right) values (8756,1);
insert into Rel-i-i-1000 (left,right) values (8757,1);
insert into Rel-i-i-1000 (left,right) values (8758,1);
insert into Rel-i-i-1000 (left,right) values (8759,1);
insert into Rel-i-i-1000 (left,right) values (8760,1);
insert into Rel-i-i-1000 (left,right) values (8761,1);
insert into Rel-i-i-1000 (left,right) values (8762,1);
insert into Rel-i-i-1000 (left,right) values (8763,1);
insert into Rel-i-i-1000 (left,right) values (8764,1);
insert into Rel-i-i-1000 (left,right) values (8765,1);
